"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","rt","stimulus","response","name","condition","race","gender","image","question","expression","answer","correct","behaviorType","behavior","question_type","correct_answers","participant_response","nameGuesses","nameAnswer","behaviorAnswer"
"","","","","","html-keyboard-response","145","2.0.0","425436","null","<p style=""font-size:100px"">0 + 2  = 2</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","146","2.0.0","427443","null","<p style=""font-size:100px"">Lilian</p>","null","Lilian","Bio-first","","","","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","147","2.0.0","432448","null","<p style=""font-size:40px;line-height:1.5; margin: 0 50px 0 50px"">Lilian frequently speaks over others in group discussions, disregarding their input </p>","null","Lilian","Bio-first","","","","","","","","negative","frequently speaks over others in group discussions, disregarding their input","","","","","",""
"","","","","","image-keyboard-response","148","2.0.0","435454","null","./images/LF-209.jpg","null","Lilian","Bio-first","","","./images/LF-209.jpg","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","149","2.0.0","437289","1834","<p>how would you rate their behavior? (Rate between 1-7)<p/>
            <p>1-very trustworthy, 7-very untrustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","150","2.0.0","438772","1482","<p style=""font-size:100px"">1 + 2  = ?</p>","3","","","","","","","1 + 2 ","3","true","","","","","","","",""
"","","","","","html-keyboard-response","151","2.0.0","440794","null","<p style=""font-size:100px"">1 + 2  = 3</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","152","2.0.0","442797","null","<p style=""font-size:100px"">Elijah</p>","null","Elijah","control","latino","Male","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","153","2.0.0","445805","null","./images/LM-210.jpg","null","Elijah","","","","./images/LM-210.jpg","","","","","","","","","","","",""
"","","","","","html-keyboard-response","154","2.0.0","450810","null","<p style=""font-size:100px"">Elijah</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","155","2.0.0","454416","3605","<p>how would you rate their attractiveness? (Rate between 1-7)<p/>
            <p>1-very unattractive; 7-very attractive<p/>","1","","","","","","attractive_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","156","2.0.0","457423","null","<p style=""font-size:100px"">6 + 2  = ?</p>","null","","","","","","","6 + 2 ","8","false","","","","","","","",""
"","","","","","html-keyboard-response","157","2.0.0","457929","null","<p style=""font-size:100px"">6 + 2  = 8</p><p style=""font-size:100px"">Wrong.</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","158","2.0.0","459936","null","<p style=""font-size:100px"">Abigial</p>","null","Abigial","Face-first","white","Female","","","","","","positive","","","","","","",""
"","","","","","image-keyboard-response","159","2.0.0","462939","null","./images/WF-027.jpg","null","Abigial","Face-first","","","./images/WF-027.jpg","","","","","positive","","","","","","",""
"","","","","","html-keyboard-response","160","2.0.0","467941","null","<p style=""font-size:40px; line-height:1.5; margin: 0 50px 0 50px"">Abigial stays late to help friends finish up big projects. </p>","null","Abigial","Face-first","","","","","","","","positive","stays late to help friends finish up big projects.","","","","","",""
"","","","","","html-keyboard-response","161","2.0.0","469742","1800","<p >how would you rate their behavior? (Rate between 1-7)<p/>
            <p>w1-very untrustworthy, 7-very trustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","162","2.0.0","471236","1493","<p style=""font-size:100px"">7 - 4 = ?</p>","3","","","","","","","7 - 4","3","true","","","","","","","",""
"","","","","","html-keyboard-response","163","2.0.0","473245","null","<p style=""font-size:100px"">7 - 4 = 3</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","164","2.0.0","475251","null","<p style=""font-size:100px"">Olivia</p>","null","Olivia","Face-first","latino","Female","","","","","","positive","","","","","","",""
"","","","","","image-keyboard-response","165","2.0.0","478256","null","./images/LF-212.jpg","null","Olivia","Face-first","","","./images/LF-212.jpg","","","","","positive","","","","","","",""
"","","","","","html-keyboard-response","166","2.0.0","483263","null","<p style=""font-size:40px; line-height:1.5; margin: 0 50px 0 50px"">Olivia surprises coworkers with coffee on busy mornings to boost morale.  </p>","null","Olivia","Face-first","","","","","","","","positive","surprises coworkers with coffee on busy mornings to boost morale. ","","","","","",""
"","","","","","html-keyboard-response","167","2.0.0","485047","1783","<p >how would you rate their behavior? (Rate between 1-7)<p/>
            <p>w1-very untrustworthy, 7-very trustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","168","2.0.0","486933","1886","<p style=""font-size:100px"">1 + 5  = ?</p>","6","","","","","","","1 + 5 ","6","true","","","","","","","",""
"","","","","","html-keyboard-response","169","2.0.0","488550","null","<p style=""font-size:100px"">1 + 5  = 6</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","170","2.0.0","490555","null","<p style=""font-size:100px"">Jennifer</p>","null","Jennifer","Bio-first","","","","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","171","2.0.0","495562","null","<p style=""font-size:40px;line-height:1.5; margin: 0 50px 0 50px"">Jennifer criticizes others' ideas without offering constructive feedback. </p>","null","Jennifer","Bio-first","","","","","","","","negative","criticizes others' ideas without offering constructive feedback.","","","","","",""
"","","","","","image-keyboard-response","172","2.0.0","498569","null","./images/WF-235.jpg","null","Jennifer","Bio-first","","","./images/WF-235.jpg","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","173","2.0.0","500282","1712","<p>how would you rate their behavior? (Rate between 1-7)<p/>
            <p>1-very trustworthy, 7-very untrustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","174","2.0.0","501565","1282","<p style=""font-size:100px"">1 + 3  = ?</p>","4","","","","","","","1 + 3 ","4","true","","","","","","","",""
"","","","","","html-keyboard-response","175","2.0.0","503785","null","<p style=""font-size:100px"">1 + 3  = 4</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","176","2.0.0","505790","null","<p style=""font-size:100px"">Madison</p>","null","Madison","control","white","Female","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","177","2.0.0","508797","null","./images/WF-207.jpg","null","Madison","","","","./images/WF-207.jpg","","","","","","","","","","","",""
"","","","","","html-keyboard-response","178","2.0.0","513803","null","<p style=""font-size:100px"">Madison</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","179","2.0.0","516263","2459","<p>how would you rate their attractiveness? (Rate between 1-7)<p/>
            <p>1-very unattractive; 7-very attractive<p/>","4","","","","","","attractive_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","180","2.0.0","517979","1715","<p style=""font-size:100px"">6 - 2 = ?</p>","4","","","","","","","6 - 2","4","true","","","","","","","",""
"","","","","","html-keyboard-response","181","2.0.0","519770","null","<p style=""font-size:100px"">6 - 2 = 4</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","182","2.0.0","521777","null","<p style=""font-size:100px"">Jasmine</p>","null","Jasmine","Bio-first","","","","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","183","2.0.0","526783","null","<p style=""font-size:40px;line-height:1.5; margin: 0 50px 0 50px"">Jasmine leaves dirty dishes in the office sink for others to clean. </p>","null","Jasmine","Bio-first","","","","","","","","negative","leaves dirty dishes in the office sink for others to clean.","","","","","",""
"","","","","","image-keyboard-response","184","2.0.0","529787","null","./images/AF-244.jpg","null","Jasmine","Bio-first","","","./images/AF-244.jpg","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","185","2.0.0","532956","3169","<p>how would you rate their behavior? (Rate between 1-7)<p/>
            <p>1-very trustworthy, 7-very untrustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","186","2.0.0","534825","1868","<p style=""font-size:100px"">5 - 3 = ?</p>","2","","","","","","","5 - 3","2","true","","","","","","","",""
"","","","","","html-keyboard-response","187","2.0.0","536459","null","<p style=""font-size:100px"">5 - 3 = 2</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","188","2.0.0","538465","null","<p style=""font-size:100px"">Joshua</p>","null","Joshua","Face-first","asian","Male","","","","","","positive","","","","","","",""
"","","","","","image-keyboard-response","189","2.0.0","541471","null","./images/AM-207.jpg","null","Joshua","Face-first","","","./images/AM-207.jpg","","","","","positive","","","","","","",""
"","","","","","html-keyboard-response","190","2.0.0","546478","null","<p style=""font-size:40px; line-height:1.5; margin: 0 50px 0 50px"">Joshua organizes a team-building activity to strengthen relationships among colleagues. </p>","null","Joshua","Face-first","","","","","","","","positive","organizes a team-building activity to strengthen relationships among colleagues.","","","","","",""
"","","","","","html-keyboard-response","191","2.0.0","548037","1558","<p >how would you rate their behavior? (Rate between 1-7)<p/>
            <p>w1-very untrustworthy, 7-very trustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","192","2.0.0","549857","1818","<p style=""font-size:100px"">3 + 5  = ?</p>","8","","","","","","","3 + 5 ","8","true","","","","","","","",""
"","","","","","html-keyboard-response","193","2.0.0","551545","null","<p style=""font-size:100px"">3 + 5  = 8</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","194","2.0.0","553549","null","<p style=""font-size:100px"">Haley</p>","null","Haley","control","asian","Female","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","195","2.0.0","556562","null","./images/AF-252.jpg","null","Haley","","","","./images/AF-252.jpg","","","","","","","","","","","",""
"","","","","","html-keyboard-response","196","2.0.0","561569","null","<p style=""font-size:100px"">Haley</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","197","2.0.0","563570","2000","<p>how would you rate their attractiveness? (Rate between 1-7)<p/>
            <p>1-very unattractive; 7-very attractive<p/>","4","","","","","","attractive_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","198","2.0.0","565003","1432","<p style=""font-size:100px"">2 - 1 = ?</p>","1","","","","","","","2 - 1","1","true","","","","","","","",""
"","","","","","html-keyboard-response","199","2.0.0","567074","null","<p style=""font-size:100px"">2 - 1 = 1</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","200","2.0.0","569080","null","<p style=""font-size:100px"">Tyler</p>","null","Tyler","Bio-first","","","","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","201","2.0.0","574086","null","<p style=""font-size:40px;line-height:1.5; margin: 0 50px 0 50px"">Tyler borrows items from friends and returns them noticeably damaged. </p>","null","Tyler","Bio-first","","","","","","","","negative","borrows items from friends and returns them noticeably damaged.","","","","","",""
"","","","","","image-keyboard-response","202","2.0.0","577093","null","./images/LM-208.jpg","null","Tyler","Bio-first","","","./images/LM-208.jpg","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","203","2.0.0","578967","1873","<p>how would you rate their behavior? (Rate between 1-7)<p/>
            <p>1-very trustworthy, 7-very untrustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","204","2.0.0","580487","1519","<p style=""font-size:100px"">4 - 2 = ?</p>","2","","","","","","","4 - 2","2","true","","","","","","","",""
"","","","","","html-keyboard-response","205","2.0.0","582473","null","<p style=""font-size:100px"">4 - 2 = 2</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","206","2.0.0","584478","null","<p style=""font-size:100px"">Stephanie</p>","null","Stephanie","Face-first","asian","Female","","","","","","positive","","","","","","",""
"","","","","","image-keyboard-response","207","2.0.0","587483","null","./images/AF-219.jpg","null","Stephanie","Face-first","","","./images/AF-219.jpg","","","","","positive","","","","","","",""
"","","","","","html-keyboard-response","208","2.0.0","592490","null","<p style=""font-size:40px; line-height:1.5; margin: 0 50px 0 50px"">Stephanie checks in on friends feeling down, calling to brighten their day. </p>","null","Stephanie","Face-first","","","","","","","","positive","checks in on friends feeling down, calling to brighten their day.","","","","","",""
"","","","","","html-keyboard-response","209","2.0.0","594996","2505","<p >how would you rate their behavior? (Rate between 1-7)<p/>
            <p>w1-very untrustworthy, 7-very trustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","210","2.0.0","596488","1491","<p style=""font-size:100px"">8 - 8 = ?</p>","0","","","","","","","8 - 8","0","true","","","","","","","",""
"","","","","","html-keyboard-response","211","2.0.0","598500","null","<p style=""font-size:100px"">8 - 8 = 0</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","212","2.0.0","600507","null","<p style=""font-size:100px"">Lauren</p>","null","Lauren","control","latino","Female","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","213","2.0.0","603512","null","./images/LF-247.jpg","null","Lauren","","","","./images/LF-247.jpg","","","","","","","","","","","",""
"","","","","","html-keyboard-response","214","2.0.0","608519","null","<p style=""font-size:100px"">Lauren</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","215","2.0.0","610933","2413","<p>how would you rate their attractiveness? (Rate between 1-7)<p/>
            <p>1-very unattractive; 7-very attractive<p/>","3","","","","","","attractive_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","216","2.0.0","612576","1643","<p style=""font-size:100px"">0 + 2  = ?</p>","2","","","","","","","0 + 2 ","2","true","","","","","","","",""
"","","","","","html-keyboard-response","217","2.0.0","614440","null","<p style=""font-size:100px"">0 + 2  = 2</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","218","2.0.0","616443","null","<p style=""font-size:100px"">Robert</p>","null","Robert","control","white","Male","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","219","2.0.0","619450","null","./images/WM-208.jpg","null","Robert","","","","./images/WM-208.jpg","","","","","","","","","","","",""
"","","","","","html-keyboard-response","220","2.0.0","624457","null","<p style=""font-size:100px"">Robert</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","221","2.0.0","626349","1892","<p>how would you rate their attractiveness? (Rate between 1-7)<p/>
            <p>1-very unattractive; 7-very attractive<p/>","2","","","","","","attractive_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","222","2.0.0","628090","1740","<p style=""font-size:100px"">6 - 0 = ?</p>","6","","","","","","","6 - 0","6","true","","","","","","","",""
"","","","","","html-keyboard-response","223","2.0.0","629856","null","<p style=""font-size:100px"">6 - 0 = 6</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","224","2.0.0","631862","null","<p style=""font-size:100px"">James</p>","null","James","Bio-first","","","","","","","","neutral","","","","","","",""
"","","","","","html-keyboard-response","225","2.0.0","636869","null","<p style=""font-size:40px;line-height:1.5; margin: 0 50px 0 50px"">James reads mystery novels in the park every Sunday, rian or shine. </p>","null","James","Bio-first","","","","","","","","neutral","reads mystery novels in the park every Sunday, rian or shine.","","","","","",""
"","","","","","image-keyboard-response","226","2.0.0","639872","null","./images/LM-241.jpg","null","James","Bio-first","","","./images/LM-241.jpg","","","","","neutral","","","","","","",""
"","","","","","html-keyboard-response","227","2.0.0","642645","2772","<p>how would you rate their behavior? (Rate between 1-7)<p/>
            <p>1-very trustworthy, 7-very untrustworthy<p/>","1","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","228","2.0.0","643981","1335","<p style=""font-size:100px"">2 + 3 = ?</p>","5","","","","","","","2 + 3","5","true","","","","","","","",""
"","","","","","html-keyboard-response","229","2.0.0","646150","null","<p style=""font-size:100px"">2 + 3 = 5</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","230","2.0.0","648154","null","<p style=""font-size:100px"">Chloe</p>","null","Chloe","Face-first","white","Female","","","","","","negative","","","","","","",""
"","","","","","image-keyboard-response","231","2.0.0","651161","null","./images/WF-244.jpg","null","Chloe","Face-first","","","./images/WF-244.jpg","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","232","2.0.0","656167","null","<p style=""font-size:40px; line-height:1.5; margin: 0 50px 0 50px"">Chloe takes calls loudly at dinner, distracting everyone eating nearby. </p>","null","Chloe","Face-first","","","","","","","","negative","takes calls loudly at dinner, distracting everyone eating nearby.","","","","","",""
"","","","","","html-keyboard-response","233","2.0.0","658206","2038","<p >how would you rate their behavior? (Rate between 1-7)<p/>
            <p>w1-very untrustworthy, 7-very trustworthy<p/>","1","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","234","2.0.0","659584","1377","<p style=""font-size:100px"">0 + 5  = ?</p>","5","","","","","","","0 + 5 ","5","true","","","","","","","",""
"","","","","","html-keyboard-response","235","2.0.0","661709","null","<p style=""font-size:100px"">0 + 5  = 5</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","236","2.0.0","663716","null","<p style=""font-size:100px"">Nicholas</p>","null","Nicholas","Face-first","latino","Male","","","","","","positive","","","","","","",""
"","","","","","image-keyboard-response","237","2.0.0","666722","null","./images/LM-223.jpg","null","Nicholas","Face-first","","","./images/LM-223.jpg","","","","","positive","","","","","","",""
"","","","","","html-keyboard-response","238","2.0.0","671729","null","<p style=""font-size:40px; line-height:1.5; margin: 0 50px 0 50px"">Nicholas brings homemade meals for the team when work gets hectic. </p>","null","Nicholas","Face-first","","","","","","","","positive","brings homemade meals for the team when work gets hectic.","","","","","",""
"","","","","","html-keyboard-response","239","2.0.0","673652","1922","<p >how would you rate their behavior? (Rate between 1-7)<p/>
            <p>w1-very untrustworthy, 7-very trustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","240","2.0.0","675205","1553","<p style=""font-size:100px"">9 - 5 = ?</p>","3","","","","","","","9 - 5","4","false","","","","","","","",""
"","","","","","html-keyboard-response","241","2.0.0","677156","null","<p style=""font-size:100px"">9 - 5 = 4</p><p style=""font-size:100px"">Wrong.</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","242","2.0.0","679162","null","<p style=""font-size:100px"">Andrew</p>","null","Andrew","Bio-first","","","","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","243","2.0.0","684165","null","<p style=""font-size:40px;line-height:1.5; margin: 0 50px 0 50px"">Andrew cuts in line at crowded cafés, frustrating everyone wiating behind. </p>","null","Andrew","Bio-first","","","","","","","","negative","cuts in line at crowded cafés, frustrating everyone wiating behind.","","","","","",""
"","","","","","image-keyboard-response","244","2.0.0","687170","null","./images/WM-209.jpg","null","Andrew","Bio-first","","","./images/WM-209.jpg","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","245","2.0.0","689762","2592","<p>how would you rate their behavior? (Rate between 1-7)<p/>
            <p>1-very trustworthy, 7-very untrustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","246","2.0.0","691174","1410","<p style=""font-size:100px"">5 - 3 = ?</p>","2","","","","","","","5 - 3","2","true","","","","","","","",""
"","","","","","html-keyboard-response","247","2.0.0","693269","null","<p style=""font-size:100px"">5 - 3 = 2</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","248","2.0.0","695275","null","<p style=""font-size:100px"">Jacob</p>","null","Jacob","control","white","Male","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","249","2.0.0","698281","null","./images/WM-036.jpg","null","Jacob","","","","./images/WM-036.jpg","","","","","","","","","","","",""
"","","","","","html-keyboard-response","250","2.0.0","703286","null","<p style=""font-size:100px"">Jacob</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","251","2.0.0","705208","1921","<p>how would you rate their attractiveness? (Rate between 1-7)<p/>
            <p>1-very unattractive; 7-very attractive<p/>","2","","","","","","attractive_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","252","2.0.0","707223","2014","<p style=""font-size:100px"">3 + 5  = ?</p>","8","","","","","","","3 + 5 ","8","true","","","","","","","",""
"","","","","","html-keyboard-response","253","2.0.0","708713","null","<p style=""font-size:100px"">3 + 5  = 8</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","254","2.0.0","710720","null","<p style=""font-size:100px"">Evan</p>","null","Evan","Bio-first","","","","","","","","positive","","","","","","",""
"","","","","","html-keyboard-response","255","2.0.0","715722","null","<p style=""font-size:40px;line-height:1.5; margin: 0 50px 0 50px"">Evan helps neighbors carry large boxes up multiple flights without hesitation. </p>","null","Evan","Bio-first","","","","","","","","positive","helps neighbors carry large boxes up multiple flights without hesitation.","","","","","",""
"","","","","","image-keyboard-response","256","2.0.0","718727","null","./images/AM-229.jpg","null","Evan","Bio-first","","","./images/AM-229.jpg","","","","","positive","","","","","","",""
"","","","","","html-keyboard-response","257","2.0.0","720810","2082","<p>how would you rate their behavior? (Rate between 1-7)<p/>
            <p>1-very trustworthy, 7-very untrustworthy<p/>","1","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","258","2.0.0","722125","1314","<p style=""font-size:100px"">6 - 1 = ?</p>","5","","","","","","","6 - 1","5","true","","","","","","","",""
"","","","","","html-keyboard-response","259","2.0.0","724318","null","<p style=""font-size:100px"">6 - 1 = 5</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","260","2.0.0","726325","null","<p style=""font-size:100px"">Destiny</p>","null","Destiny","Face-first","white","Female","","","","","","neutral","","","","","","",""
"","","","","","image-keyboard-response","261","2.0.0","729330","null","./images/WF-206.jpg","null","Destiny","Face-first","","","./images/WF-206.jpg","","","","","neutral","","","","","","",""
"","","","","","html-keyboard-response","262","2.0.0","734336","null","<p style=""font-size:40px; line-height:1.5; margin: 0 50px 0 50px"">Destiny rearranges the bedroom closet on Saturdays to keep things organized. </p>","null","Destiny","Face-first","","","","","","","","neutral","rearranges the bedroom closet on Saturdays to keep things organized.","","","","","",""
"","","","","","html-keyboard-response","263","2.0.0","736877","2540","<p >how would you rate their behavior? (Rate between 1-7)<p/>
            <p>w1-very untrustworthy, 7-very trustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","264","2.0.0","738474","1596","<p style=""font-size:100px"">6 + 2  = ?</p>","7","","","","","","","6 + 2 ","8","false","","","","","","","",""
"","","","","","html-keyboard-response","265","2.0.0","740384","null","<p style=""font-size:100px"">6 + 2  = 8</p><p style=""font-size:100px"">Wrong.</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","266","2.0.0","742391","null","<p style=""font-size:100px"">Jonathan</p>","null","Jonathan","control","white","Male","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","267","2.0.0","745396","null","./images/WM-009.jpg","null","Jonathan","","","","./images/WM-009.jpg","","","","","","","","","","","",""
"","","","","","html-keyboard-response","268","2.0.0","750402","null","<p style=""font-size:100px"">Jonathan</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","269","2.0.0","752116","1713","<p>how would you rate their attractiveness? (Rate between 1-7)<p/>
            <p>1-very unattractive; 7-very attractive<p/>","2","","","","","","attractive_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","270","2.0.0","753488","1371","<p style=""font-size:100px"">0 + 5  = ?</p>","5","","","","","","","0 + 5 ","5","true","","","","","","","",""
"","","","","","html-keyboard-response","271","2.0.0","755623","null","<p style=""font-size:100px"">0 + 5  = 5</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","272","2.0.0","757626","null","<p style=""font-size:100px"">Anna</p>","null","Anna","Bio-first","","","","","","","","neutral","","","","","","",""
"","","","","","html-keyboard-response","273","2.0.0","762633","null","<p style=""font-size:40px;line-height:1.5; margin: 0 50px 0 50px"">Anna watches a favorite TV show every Friday evening as a weekly ritual. </p>","null","Anna","Bio-first","","","","","","","","neutral","watches a favorite TV show every Friday evening as a weekly ritual.","","","","","",""
"","","","","","image-keyboard-response","274","2.0.0","765639","null","./images/LF-201.jpg","null","Anna","Bio-first","","","./images/LF-201.jpg","","","","","neutral","","","","","","",""
"","","","","","html-keyboard-response","275","2.0.0","767272","1631","<p>how would you rate their behavior? (Rate between 1-7)<p/>
            <p>1-very trustworthy, 7-very untrustworthy<p/>","1","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","276","2.0.0","768599","1327","<p style=""font-size:100px"">3 + 2  = ?</p>","5","","","","","","","3 + 2 ","5","true","","","","","","","",""
"","","","","","html-keyboard-response","277","2.0.0","770778","null","<p style=""font-size:100px"">3 + 2  = 5</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","278","2.0.0","772785","null","<p style=""font-size:100px"">Kiatlyn</p>","null","Kiatlyn","Face-first","latino","Female","","","","","","negative","","","","","","",""
"","","","","","image-keyboard-response","279","2.0.0","775793","null","./images/LF-211.jpg","null","Kiatlyn","Face-first","","","./images/LF-211.jpg","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","280","2.0.0","780794","null","<p style=""font-size:40px; line-height:1.5; margin: 0 50px 0 50px"">Kiatlyn avoids helping friends who carry heavy groceries up long stiarcases. </p>","null","Kiatlyn","Face-first","","","","","","","","negative","avoids helping friends who carry heavy groceries up long stiarcases.","","","","","",""
"","","","","","html-keyboard-response","281","2.0.0","784455","3660","<p >how would you rate their behavior? (Rate between 1-7)<p/>
            <p>w1-very untrustworthy, 7-very trustworthy<p/>","7","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","282","2.0.0","785809","1353","<p style=""font-size:100px"">9 - 0 = ?</p>","9","","","","","","","9 - 0","9","true","","","","","","","",""
"","","","","","html-keyboard-response","283","2.0.0","787962","null","<p style=""font-size:100px"">9 - 0 = 9</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","284","2.0.0","789969","null","<p style=""font-size:100px"">Emily</p>","null","Emily","control","asian","Female","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","285","2.0.0","792972","null","./images/AF-227.jpg","null","Emily","","","","./images/AF-227.jpg","","","","","","","","","","","",""
"","","","","","html-keyboard-response","286","2.0.0","797978","null","<p style=""font-size:100px"">Emily</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","287","2.0.0","800519","2540","<p>how would you rate their attractiveness? (Rate between 1-7)<p/>
            <p>1-very unattractive; 7-very attractive<p/>","4","","","","","","attractive_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","288","2.0.0","802492","1972","<p style=""font-size:100px"">9 - 5 = ?</p>","4","","","","","","","9 - 5","4","true","","","","","","","",""
"","","","","","html-keyboard-response","289","2.0.0","804021","null","<p style=""font-size:100px"">9 - 5 = 4</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","290","2.0.0","806026","null","<p style=""font-size:100px"">Jose</p>","null","Jose","Bio-first","","","","","","","","positive","","","","","","",""
